time,open,high,low,close,volumefrom,volumeto,fiat
2021-02-14 00:00:00,47222.32,47727.2,47096.92,47651.29,2024.4,96193827.25,USD
2021-02-14 01:00:00,47651.29,47745.92,47357.02,47523.24,1230.81,58576055.61,USD
2021-02-14 02:00:00,47523.24,47687.12,47404.52,47472.41,907.86,43195572.81,USD
2021-02-14 03:00:00,47472.41,47576.39,47308.31,47342.23,890.04,42276486.76,USD
2021-02-14 04:00:00,47342.23,47686.34,47313.96,47592.41,882.02,41886929.23,USD
2021-02-14 05:00:00,47592.41,48920.28,47551.22,48915.8,4388.3,212093886.14,USD
2021-02-14 06:00:00,48915.8,49323.16,48569.8,48775.15,5162.49,253071813.27,USD
2021-02-14 07:00:00,48775.15,49108.44,48580.07,48768.24,1302.72,63573672.12,USD
2021-02-14 08:00:00,48768.24,49036.16,48443.04,48728.77,1038.22,50643966.71,USD
2021-02-14 09:00:00,48728.77,49186.6,48676.15,49156.94,1035.92,50734483.38,USD
2021-02-14 10:00:00,49156.94,49356.75,49015.2,49050.53,1361.96,67005487.24,USD
2021-02-14 11:00:00,49050.53,49156.96,48817.8,49093.09,810.45,39706485.93,USD
2021-02-14 12:00:00,49093.09,49642.39,49061.17,49467.1,2498.52,123524173.38,USD
2021-02-14 13:00:00,49467.1,49587.82,48602.4,48782.87,2072.52,101769692.32,USD
2021-02-14 14:00:00,48782.87,49115.56,48549.71,48796.8,1358.88,66413447.53,USD
2021-02-14 15:00:00,48796.8,48974.26,48170.56,48599.58,2087.98,101250177.0,USD
2021-02-14 16:00:00,48599.58,49089.57,48474.19,49045.8,1168.63,57027032.84,USD
2021-02-14 17:00:00,49045.8,49119.36,48636.0,48658.08,1037.82,50748586.04,USD
2021-02-14 18:00:00,48658.08,48843.87,48454.65,48759.02,990.02,48167228.37,USD
2021-02-14 19:00:00,48759.02,48918.3,48516.08,48726.12,836.17,40751177.1,USD
2021-02-14 20:00:00,48726.12,49027.61,48629.7,48947.84,1044.62,51072963.57,USD
2021-02-14 21:00:00,48947.84,49071.83,48813.27,48867.9,845.0,41350227.46,USD
2021-02-14 22:00:00,48867.9,49314.86,48777.57,49092.86,1253.54,61562922.58,USD
2021-02-14 23:00:00,49092.86,49117.53,48577.08,48652.87,1624.7,79366739.44,USD
2021-02-15 00:00:00,48652.87,49031.74,48507.43,48798.62,1317.12,64245486.1,USD
2021-02-15 01:00:00,48798.62,48833.52,47761.41,48070.28,4144.54,199693237.61,USD
2021-02-15 02:00:00,48070.28,48231.55,45910.0,46952.67,12533.56,585996436.27,USD
2021-02-15 03:00:00,46952.67,47309.34,46656.58,47137.65,3569.41,167926547.54,USD
2021-02-15 04:00:00,47137.65,47147.11,46334.07,46899.47,3294.37,153854992.51,USD
